"","CAD.CDW.ID","CAD.Event.Number","General.Offense.Number","Event.Clearance.Code","Event.Clearance.Description","Event.Clearance.SubGroup","Event.Clearance.Group","Date","Time","Hundred.Block.Location","District.Sector","Zone.Beat","Census.Tract","Longitude","Latitude","Incident.Location","Initial.Type.Description","Initial.Type.Subgroup","Initial.Type.Group","At.Scene.Time","month","year"
"478",742388,12000060731,201260731,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-02-28,"03:31:00 PM","143XX BLOCK OF LINDEN AVE N","N","N1",401.1001,-122.347790537,47.733221593,"(47.733221593, -122.347790537)","","","","","February",2012
"479",742406,12000060428,201260428,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-02-28,"01:17:00 PM","65XX BLOCK OF 23RD AVE NE","U","U1",2500.3012,-122.302764216,47.676698,"(47.676698, -122.302764216)","","","","","February",2012
"480",742694,12000060990,201260990,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-02-28,"10:49:00 PM","60XX BLOCK OF 28TH AVE NE","U","U1",4300.1005,-122.297476249,47.67305974,"(47.67305974, -122.297476249)","","","","","February",2012
"481",744834,12000064204,201264204,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-02,"04:29:00 PM","20XX BLOCK OF BOREN AVE","D","D2",7300.2006,-122.334134487,47.617782587,"(47.617782587, -122.334134487)","","","","","March",2012
"482",745341,12000065133,201265133,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-03,"10:50:00 AM","I5 / SPRING ST","D","D3",8200.301,-122.330443121,47.60810697,"(47.60810697, -122.330443121)","","","","","March",2012
"483",745540,12000065496,201265496,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-03,"03:28:00 PM","12XX BLOCK OF THOMAS ST","D","D2",7300.1018,-122.332345091,47.620815378,"(47.620815378, -122.332345091)","","","","","March",2012
"484",745861,12000065575,201265575,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-03,"11:12:00 PM","8XX BLOCK OF 2ND AVE N","Q","Q3",7000.3007,-122.352774416,47.626739673,"(47.626739673, -122.352774416)","","","","","March",2012
"485",746669,12000067119,201267119,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-05,"06:34:00 AM","17XX BLOCK OF SUMMIT AVE","E","E1",7400.4003,-122.325552282,47.617040615,"(47.617040615, -122.325552282)","","","","","March",2012
"486",746886,12000067642,201267642,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-05,"03:30:00 PM","97XX BLOCK OF 44TH AVE NE","L","L3",2200.1018,-122.281368806,47.698727983,"(47.698727983, -122.281368806)","","","","","March",2012
"487",747448,12000068193,201268193,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-06,"01:28:00 AM","52XX BLOCK OF 39TH AVE S","R","R3",10300.5016,-122.283687396,47.521460585,"(47.521460585, -122.283687396)","","","","","March",2012
"488",747469,12000068403,201268403,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-06,"04:06:00 AM","11XX BLOCK OF FAIRVIEW AVE N","D","D2",6600.2002,-122.328880586,47.630300809,"(47.630300809, -122.328880586)","","","","","March",2012
"489",1695633,16000093292,201693292,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-03-17,"03:59:05 AM","SW ADMIRAL WY / 42 AV SW","W","W1",9800.102,-122.38517,47.581184,"(47.581184, -122.38517)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","March",2016
"490",749778,12000071948,201271948,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-09,"02:22:00 AM","1XX BLOCK OF S WASHINGTON ST","K","K3",9200.2005,-122.333529123,47.600882385,"(47.600882385, -122.333529123)","","","","","March",2012
"491",749899,12000072359,201272359,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-09,"12:05:00 PM","14XX BLOCK OF 7TH AVE W","Q","Q3",6900.2018,-122.366468672,47.631825548,"(47.631825548, -122.366468672)","","","","","March",2012
"492",750443,12000073062,201273062,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-09,"11:08:00 PM","5 AV / OLIVE WY","M","M2",8100.2001,-122.337394731,47.612663003,"(47.612663003, -122.337394731)","","","","","March",2012
"493",751651,12000074804,201274804,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-11,"05:16:00 PM","21XX BLOCK OF 5TH AVE","M","M2",7200.1058,-122.341124283,47.614880281,"(47.614880281, -122.341124283)","","","","","March",2012
"494",752519,12000076147,201276147,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-13,"12:45:00 AM","88XX BLOCK OF 35TH AVE SW","F","F2",11500.3006,-122.376669158,47.523756624,"(47.523756624, -122.376669158)","","","","","March",2012
"495",753447,12000077693,201277693,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-14,"09:56:00 AM","N 105 ST / AURORA AV N","N","N2",1300.4001,-122.344696924,47.705048909,"(47.705048909, -122.344696924)","","","","","March",2012
"496",753648,12000077980,201277980,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-14,"07:37:00 PM","22XX BLOCK OF 1ST AVE","M","M1",8002.2001,-122.355293423,47.618534826,"(47.618534826, -122.355293423)","","","","","March",2012
"497",753720,12000077782,201277782,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-14,"05:19:00 PM","97XX BLOCK OF 5TH AVE NE","N","N3",1900.1002,-122.323111355,47.699963146,"(47.699963146, -122.323111355)","","","","","March",2012
"498",754252,12000078973,201278973,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-15,"01:50:00 PM","N 105 ST / AURORA AV N","N","N2",1300.4001,-122.344696924,47.705048909,"(47.705048909, -122.344696924)","","","","","March",2012
"499",754971,12000079828,201279828,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-16,"01:30:00 PM","14XX BLOCK OF NW 52ND ST","J","J2",4700.2014,-122.374904462,47.666432275,"(47.666432275, -122.374904462)","","","","","March",2012
"500",755135,12000080345,201280345,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-16,"07:01:00 PM","9XX BLOCK OF PINE ST","D","D3",8300.2002,-122.331486861,47.613760194,"(47.613760194, -122.331486861)","","","","","March",2012
"501",756521,12000082614,201282614,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-18,"02:12:00 PM","43XX BLOCK OF SW ADMIRAL WAY","W","W1",9600.2014,-122.387202705,47.581187603,"(47.581187603, -122.387202705)","","","","","March",2012
"502",756574,12000082643,201282643,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-18,"04:32:00 PM","81XX BLOCK OF DELRIDGE WAY SW","F","F2",11400.1011,-122.360455286,47.529181168,"(47.529181168, -122.360455286)","","","","","March",2012
"503",756860,12000082819,201282819,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-19,"02:05:00 AM","83XX BLOCK OF 18TH AVE NW","B","B2",3000.5003,-122.380025095,47.689662783,"(47.689662783, -122.380025095)","","","","","March",2012
"504",757312,12000083960,201283960,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-19,"07:12:00 PM","15XX BLOCK OF 4TH AVE","K","K1",8100.2007,-122.336890515,47.610440245,"(47.610440245, -122.336890515)","","","","","March",2012
"505",757369,12000083758,201283758,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-19,"05:31:00 PM","84XX BLOCK OF 12TH AVE S","F","F3",11200.3003,-122.318224863,47.467179311,"(47.467179311, -122.318224863)","","","","","March",2012
"506",757408,12000083637,201283637,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-19,"05:08:00 PM","2XX BLOCK OF N 41ST ST","J","J2",4800.3,-122.355968504,47.656348795,"(47.656348795, -122.355968504)","","","","","March",2012
"507",757764,12000084431,201284431,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-20,"08:35:00 AM","107XX BLOCK OF GREENWOOD AVE N","B","B1",1400.2004,-122.355473594,47.707806431,"(47.707806431, -122.355473594)","","","","","March",2012
"508",757802,12000084535,201284535,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-20,"09:58:00 AM","27 AV W / W COMMODORE WY","Q","Q1",5700.2,-122.391034962,47.662244253,"(47.662244253, -122.391034962)","","","","","March",2012
"509",757990,12000084761,201284761,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-20,"01:29:00 PM","15XX BLOCK OF 3RD AVE","K","K1",8100.2005,-122.338247307,47.610246301,"(47.610246301, -122.338247307)","","","","","March",2012
"510",757992,12000084748,201284748,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-20,"03:19:00 PM","80XX BLOCK OF 19TH AVE NW","B","B2",3000.5005,-122.381089936,47.687785024,"(47.687785024, -122.381089936)","","","","","March",2012
"511",759317,12000086939,201286939,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-22,"12:17:00 PM","N 105 ST / AURORA AV N","N","N2",1300.4001,-122.344696924,47.705048909,"(47.705048909, -122.344696924)","","","","","March",2012
"512",759432,12000087157,201287157,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-22,"03:47:00 PM","42XX BLOCK OF 6TH AVE NW","J","J2",4800.3012,-122.363987017,47.658567818,"(47.658567818, -122.363987017)","","","","","March",2012
"513",759611,12000087273,201287273,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-22,"06:42:00 PM","30XX BLOCK OF S MYRTLE ST","O","O3",11000.3,-122.293751048,47.538912489,"(47.538912489, -122.293751048)","","","","","March",2012
"514",760079,12000087964,201287964,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-23,"11:44:00 AM","93XX BLOCK OF STONE AVE N","N","N3",1800.1004,-122.341899208,47.69671003,"(47.69671003, -122.341899208)","","","","","March",2012
"515",760624,12000088961,201288961,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-24,"02:42:00 AM","12 AV / E PINE ST","C","C2",7500.4006,-122.316857312,47.615263303,"(47.615263303, -122.316857312)","","","","","March",2012
"516",762256,12000091482,201291482,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-26,"12:12:00 PM","107XX BLOCK OF INTERLAKE AVE N","N","N1",600.4011,-122.340693781,47.707786271,"(47.707786271, -122.340693781)","","","","","March",2012
"517",762306,12000091460,201291460,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-26,"11:09:00 AM","17XX BLOCK OF AIRPORT WAY S","K","K3",9300.1014,-122.32139201,47.587307312,"(47.587307312, -122.32139201)","","","","","March",2012
"518",762821,12000092109,201292109,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-26,"10:12:00 PM","11XX BLOCK OF 17TH AVE","G","G1",7900.3004,-122.310170565,47.612222544,"(47.612222544, -122.310170565)","","","","","March",2012
"519",764578,12000094948,201294948,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-29,"11:16:00 AM","6XX BLOCK OF 5TH AVE S","K","K2",9100.1014,-122.327680653,47.596655375,"(47.596655375, -122.327680653)","","","","","March",2012
"520",765926,12000097036,201297036,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-31,"05:22:00 AM","9XX BLOCK OF N 85TH ST","N","N2",1800.2014,-122.345864524,47.690566695,"(47.690566695, -122.345864524)","","","","","March",2012
"521",765990,12000097119,201297119,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-31,"10:02:00 AM","TAYLOR AV N / NEWTON ST","D","D1",6700.4019,-122.345911283,47.636551002,"(47.636551002, -122.345911283)","","","","","March",2012
"522",766068,12000097295,201297295,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-03-31,"01:49:00 PM","15XX BLOCK OF WESTLAKE AVE N","D","D1",6700.1001,-122.349465445,47.646735734,"(47.646735734, -122.349465445)","","","","","March",2012
"523",767190,12000098924,201298924,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-01,"10:22:00 PM","S LANDER ST / 5 AV S","O","O2",9300.3032,-122.327518033,47.579806774,"(47.579806774, -122.327518033)","","","","","April",2012
"524",768038,12000100208,2012100208,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-03,"02:01:00 AM","62XX BLOCK OF 3RD AVE NW","B","B3",3400.1008,-122.360774296,47.675107858,"(47.675107858, -122.360774296)","","","","","April",2012
"525",770498,12000104801,2012104801,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-07,"01:22:00 AM","1XX BLOCK OF BELLEVUE AVE E","E","E1",7400.5003,-122.326726874,47.618862793,"(47.618862793, -122.326726874)","","","","","April",2012
"526",770816,12000104517,2012104517,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-06,"06:07:00 PM","92XX BLOCK OF 29TH AVE SW","F","F2",11400.5003,-122.369983376,47.520133554,"(47.520133554, -122.369983376)","","","","","April",2012
"527",771391,12000101987,2012101987,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-04,"04:22:00 PM","54XX BLOCK OF 30TH AVE SW","W","W2",10700.6,-122.37093656,47.552856346,"(47.552856346, -122.37093656)","","","","","April",2012
"528",771635,12000105803,2012105803,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-07,"05:58:00 PM","WESTERN AV / PIKE HILL CLIMB","M","M3",8100.1003,-122.341126216,47.60835527,"(47.60835527, -122.341126216)","","","","","April",2012
"529",771745,12000105897,2012105897,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-08,"12:24:00 AM","104XX BLOCK OF LINDEN AVE N","N","N2",1300.4007,-122.347379428,47.704697235,"(47.704697235, -122.347379428)","","","","","April",2012
"530",772478,12000107006,2012107006,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-08,"09:04:00 PM","7XX BLOCK OF BELMONT AVE E","C","C1",6500.4011,-122.324804007,47.62594379,"(47.62594379, -122.324804007)","","","","","April",2012
"531",772651,12000107183,2012107183,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-09,"04:32:00 AM","14XX BLOCK OF NW 54TH ST","B","B2",4700.3016,-122.374902514,47.667890516,"(47.667890516, -122.374902514)","","","","","April",2012
"532",772813,12000103920,2012103920,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-06,"11:23:00 AM","68XX BLOCK OF 32ND AVE NE","L","L3",3800.1006,-122.293057346,47.678506475,"(47.678506475, -122.293057346)","","","","","April",2012
"533",773038,12000108055,2012108055,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-09,"07:39:00 PM","65XX BLOCK OF ELLIS AVE S","O","O3",10900.1003,-122.318786661,47.544390056,"(47.544390056, -122.318786661)","","","","","April",2012
"534",773423,12000108474,2012108474,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-10,"03:02:00 AM","3XX BLOCK OF NE 55TH ST","J","J1",4500.3008,-122.324204552,47.668618722,"(47.668618722, -122.324204552)","","","","","April",2012
"535",773862,12000109048,2012109048,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-10,"05:50:00 PM","63XX BLOCK OF 34TH AVE SW","F","F1",10700.5012,-122.375069766,47.545634071,"(47.545634071, -122.375069766)","","","","","April",2012
"536",1783923,16000249044,2016249044,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-07-12,"08:08:30 AM","SENECA ST / POST AV","M","M1",8100.1024,-122.338135,47.605873,"(47.605873, -122.338135)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","July",2016
"537",775017,12000111100,2012111100,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-12,"11:47:00 AM","NE 45 ST / I5","U","U2",5200.1001,-122.321897844,47.661326156,"(47.661326156, -122.321897844)","","","","","April",2012
"538",775196,12000111273,2012111273,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-12,"01:59:00 PM","5XX BLOCK OF 3RD AVE","K","K2",8100.2035,-122.331082201,47.602412413,"(47.602412413, -122.331082201)","","","","","April",2012
"539",775739,12000112061,2012112061,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-13,"07:35:00 AM","16XX BLOCK OF 11TH AVE","C","C2",7500.5008,-122.31816885,47.615838399,"(47.615838399, -122.31816885)","","","","","April",2012
"540",776553,12000113323,2012113323,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-14,"02:06:00 AM","3 AV / VIRGINIA ST","M","M2",8002.1001,-122.340894617,47.612397328,"(47.612397328, -122.340894617)","","","","","April",2012
"541",776773,12000113799,2012113799,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-14,"02:21:00 PM","19XX BLOCK OF 2ND AVE","M","M2",8002.1,-122.35316205,47.618480049,"(47.618480049, -122.35316205)","","","","","April",2012
"542",777376,12000114495,2012114495,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-15,"04:59:00 AM","17XX BLOCK OF SUMMIT AVE","E","E1",7400.5009,-122.325552282,47.617040615,"(47.617040615, -122.325552282)","","","","","April",2012
"543",777635,12000114949,2012114949,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-15,"04:35:00 PM","15XX BLOCK OF 1ST AVE","M","M3",8100.1006,-122.340467731,47.609317596,"(47.609317596, -122.340467731)","","","","","April",2012
"544",777951,12000115479,2012115479,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-16,"03:51:00 AM","18XX BLOCK OF YALE AVE","D","D2",7300.2014,-122.330349055,47.617889222,"(47.617889222, -122.330349055)","","","","","April",2012
"545",778144,12000115665,2012115665,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-16,"08:53:00 AM","SW GENESEE ST / CALIFORNIA AV SW","W","W2",9800.5011,-122.386772902,47.564718466,"(47.564718466, -122.386772902)","","","","","April",2012
"546",778377,12000116216,2012116216,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-16,"05:43:00 PM","9 AV / SPRING ST","D","D3",8300.3003,-122.328015119,47.609120529,"(47.609120529, -122.328015119)","","","","","April",2012
"547",778701,12000116545,2012116545,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-17,"01:32:00 AM","2XX BLOCK OF BLANCHARD ST","M","M2",8001.2,-122.343923588,47.613603665,"(47.613603665, -122.343923588)","","","","","April",2012
"548",780376,12000118605,2012118605,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-19,"02:34:00 AM","46XX BLOCK OF STONE WAY N","J","J3",5000.4027,-122.341822741,47.662481511,"(47.662481511, -122.341822741)","","","","","April",2012
"549",780636,12000119387,2012119387,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-19,"04:14:00 PM","42XX BLOCK OF NE 110TH ST","L","L3",800.3009,-122.282081349,47.708491305,"(47.708491305, -122.282081349)","","","","","April",2012
"550",780716,12000119597,2012119597,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-19,"06:31:00 PM","15XX BLOCK OF 3RD AVE","K","K1",8100.2005,-122.338247307,47.610246301,"(47.610246301, -122.338247307)","","","","","April",2012
"551",782161,12000121899,2012121899,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-21,"06:38:00 PM","34XX BLOCK OF EVANSTON AVE N","J","J2",4900.3013,-122.351300928,47.650280989,"(47.650280989, -122.351300928)","","","","","April",2012
"552",782547,12000122543,2012122543,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-22,"05:12:00 AM","BROAD ST / HARRISON ST","D","D1",7200.1021,-122.34585521,47.622068408,"(47.622068408, -122.34585521)","","","","","April",2012
"553",782830,12000122905,2012122905,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-04-22,"03:18:00 PM","20XX BLOCK OF 42ND AVE E","C","C3",6300.1007,-122.278439785,47.638033312,"(47.638033312, -122.278439785)","","","","","April",2012
